config_id,n_comp,encoded_size,lr,fold,epoch,train_loss,train_acc,val_loss,val_acc,epoch_time_seconds,total_params
1,256,64,0.001,1,1,0.2770274579524994,0.9246249794960022,0.13438092172145844,0.9588333368301392,14.148912191390991,236609.0
1,256,64,0.001,1,2,0.09963905066251755,0.9707083106040955,0.10094226896762848,0.9714166522026062,11.627943754196167,236609.0
1,256,64,0.001,1,3,0.06588164716959,0.979770839214325,0.09325100481510162,0.9733333587646484,11.824397563934326,236609.0
1,256,64,0.001,1,4,0.04350843280553818,0.9868958592414856,0.09679054468870163,0.9723333120346069,10.51419997215271,236609.0
1,256,64,0.001,1,5,0.033255819231271744,0.9898750185966492,0.09109096974134445,0.9745000004768372,20.656662464141846,236609.0
1,256,64,0.001,1,6,0.025076711550354958,0.992479145526886,0.09516856074333191,0.9736666679382324,11.259469270706177,236609.0
1,256,64,0.001,1,7,0.02060076966881752,0.9937083125114441,0.09648380428552628,0.9759166836738586,10.220606327056885,236609.0
1,256,64,0.001,1,8,0.01818917505443096,0.9946458339691162,0.10163121670484543,0.9752500057220459,10.21702766418457,236609.0
1,256,64,0.001,1,9,0.015573491342365742,0.995270848274231,0.09046546369791031,0.9768333435058594,10.678628921508789,236609.0
1,256,64,0.001,1,10,0.01604457199573517,0.9950000047683716,0.09719906747341156,0.9748333096504211,10.90398383140564,236609.0
1,256,64,0.001,2,1,0.28200772404670715,0.9223541617393494,0.13268938660621643,0.9620833396911621,13.143888235092163,236609.0
1,256,64,0.001,2,2,0.09960001707077026,0.9710833430290222,0.10078572481870651,0.9700833559036255,10.389984607696533,236609.0
1,256,64,0.001,2,3,0.061996012926101685,0.9813958406448364,0.10604384541511536,0.9677500128746033,19.191692352294922,236609.0
1,256,64,0.001,2,4,0.04385242611169815,0.987333357334137,0.09343680739402771,0.9739999771118164,10.421256303787231,236609.0
1,256,64,0.001,2,5,0.03329004719853401,0.9893958568572998,0.08377038687467575,0.9776666760444641,16.66430640220642,236609.0
1,256,64,0.001,2,6,0.022568486630916595,0.9930833578109741,0.0886184498667717,0.9764166474342346,9.672260999679565,236609.0
1,256,64,0.001,2,7,0.020751191303133965,0.9940833449363708,0.09124290198087692,0.9755833148956299,10.183415174484253,236609.0
1,256,64,0.001,2,8,0.01687142252922058,0.9946666955947876,0.0898548811674118,0.9755833148956299,9.737799882888794,236609.0
1,256,64,0.001,2,9,0.01309895794838667,0.9962083101272583,0.08915077894926071,0.9753333330154419,8.15033745765686,236609.0
1,256,64,0.001,2,10,0.014707036316394806,0.9953749775886536,0.09687701612710953,0.9763333201408386,11.220139741897583,236609.0
1,256,64,0.001,3,1,0.2704389989376068,0.9261249899864197,0.1413324624300003,0.9575833082199097,11.988219261169434,236609.0
1,256,64,0.001,3,2,0.10405491292476654,0.9696875214576721,0.10394416004419327,0.968583345413208,9.983025312423706,236609.0
1,256,64,0.001,3,3,0.06466569751501083,0.9809583425521851,0.09374048560857773,0.971666693687439,13.01456594467163,236609.0
1,256,64,0.001,3,4,0.045537687838077545,0.9863958358764648,0.09887795895338058,0.9706666469573975,11.671943426132202,236609.0
1,256,64,0.001,3,5,0.0345328152179718,0.9898124933242798,0.09126093238592148,0.9732499718666077,19.353771448135376,236609.0
1,256,64,0.001,3,6,0.02502201870083809,0.9928541779518127,0.0867602676153183,0.9766666889190674,20.38069438934326,236609.0
1,256,64,0.001,3,7,0.018934715539216995,0.9944166541099548,0.09439323842525482,0.9751666784286499,10.397941589355469,236609.0
1,256,64,0.001,3,8,0.014405973255634308,0.995479166507721,0.09884615987539291,0.9745833277702332,9.019480466842651,236609.0
1,256,64,0.001,3,9,0.015188143588602543,0.9952916502952576,0.10504531860351562,0.9729999899864197,11.24947476387024,236609.0
1,256,64,0.001,3,10,0.014000160619616508,0.9960208535194397,0.0914774239063263,0.9765833616256714,10.547680616378784,236609.0
1,256,64,0.001,4,1,0.27308890223503113,0.9241666793823242,0.13796798884868622,0.9605833292007446,12.81562066078186,236609.0
1,256,64,0.001,4,2,0.09829219430685043,0.9710208177566528,0.1117115393280983,0.9662500023841858,10.365249633789062,236609.0
1,256,64,0.001,4,3,0.06273675709962845,0.981083333492279,0.1235443651676178,0.9635833501815796,11.041181087493896,236609.0
1,256,64,0.001,4,4,0.04614648595452309,0.9856458306312561,0.0991937667131424,0.9713333249092102,9.068465948104858,236609.0
1,256,64,0.001,4,5,0.029761772602796555,0.9904375076293945,0.08925467729568481,0.9746666550636292,10.310569047927856,236609.0
1,256,64,0.001,4,6,0.02281111851334572,0.9933958053588867,0.10054253041744232,0.9737499952316284,21.961745738983154,236609.0
1,256,64,0.001,4,7,0.01827058009803295,0.9938750267028809,0.09777906537055969,0.9746666550636292,18.257924556732178,236609.0
1,256,64,0.001,4,8,0.01673155650496483,0.9942499995231628,0.1040322557091713,0.9747499823570251,10.337389707565308,236609.0
1,256,64,0.001,4,9,0.015787363052368164,0.9951249957084656,0.10379640758037567,0.9739999771118164,10.26601266860962,236609.0
1,256,64,0.001,4,10,0.014568829908967018,0.9956458210945129,0.09795348346233368,0.9766666889190674,10.027320146560669,236609.0
1,256,64,0.001,5,1,0.2738977372646332,0.92208331823349,0.13433364033699036,0.9601666927337646,12.902269124984741,236609.0
1,256,64,0.001,5,2,0.09950855374336243,0.9709374904632568,0.1118130013346672,0.9660000205039978,9.006126642227173,236609.0
1,256,64,0.001,5,3,0.0633443221449852,0.9806249737739563,0.09338584542274475,0.9713333249092102,10.25516963005066,236609.0
1,256,64,0.001,5,4,0.042826663702726364,0.9870208501815796,0.08728712052106857,0.9735833406448364,10.278835535049438,236609.0
1,256,64,0.001,5,5,0.031782474368810654,0.9903125166893005,0.09601832926273346,0.971833348274231,10.292848348617554,236609.0
1,256,64,0.001,5,6,0.02315499447286129,0.9928333163261414,0.09329214692115784,0.9741666913032532,14.041159391403198,236609.0
1,256,64,0.001,5,7,0.019662780687212944,0.9940208196640015,0.10004110634326935,0.9725000262260437,9.586366176605225,236609.0
1,256,64,0.001,5,8,0.016311563551425934,0.9952916502952576,0.11422406882047653,0.9708333611488342,9.931520223617554,236609.0
1,256,64,0.001,5,9,0.01584729366004467,0.995479166507721,0.09163635969161987,0.9754166603088379,10.3055739402771,236609.0
1,256,64,0.001,5,10,0.015030011534690857,0.9952083230018616,0.10291726887226105,0.9738333225250244,10.299748659133911,236609.0
2,256,64,0.0005,1,1,0.33009371161460876,0.9105625152587891,0.16811180114746094,0.9525833129882812,12.797110557556152,236609.0
2,256,64,0.0005,1,2,0.13048484921455383,0.9623958468437195,0.1187158077955246,0.9673333168029785,10.892608880996704,236609.0
2,256,64,0.0005,1,3,0.08456677943468094,0.9748333096504211,0.10430163890123367,0.9696666598320007,9.425069093704224,236609.0
2,256,64,0.0005,1,4,0.05728999897837639,0.9831874966621399,0.09094119071960449,0.9734166860580444,8.848942279815674,236609.0
2,256,64,0.0005,1,5,0.03819375857710838,0.9893333315849304,0.0899856835603714,0.9737499952316284,12.476010084152222,236609.0
2,256,64,0.0005,1,6,0.027621088549494743,0.9926249980926514,0.09437867999076843,0.9725833535194397,9.313644647598267,236609.0
2,256,64,0.0005,1,7,0.019600803032517433,0.9945833086967468,0.1063014343380928,0.9702500104904175,8.478641510009766,236609.0
2,256,64,0.0005,1,8,0.016363676637411118,0.995270848274231,0.09933274239301682,0.9725000262260437,8.653143167495728,236609.0
2,256,64,0.0005,1,9,0.01163012906908989,0.996874988079071,0.09479305148124695,0.9730833172798157,9.4614577293396,236609.0
2,256,64,0.0005,1,10,0.010795319452881813,0.997041642665863,0.1017451137304306,0.9715833067893982,9.423465251922607,236609.0
2,256,64,0.0005,2,1,0.35481172800064087,0.9063958525657654,0.16775232553482056,0.953499972820282,11.74873399734497,236609.0
2,256,64,0.0005,2,2,0.12754979729652405,0.9646250009536743,0.12852665781974792,0.9625833630561829,8.18112301826477,236609.0
2,256,64,0.0005,2,3,0.07980673015117645,0.9772916436195374,0.09608303010463715,0.9725000262260437,9.236723184585571,236609.0
2,256,64,0.0005,2,4,0.05479017272591591,0.9841458201408386,0.08948516845703125,0.9744166731834412,13.24403977394104,236609.0
2,256,64,0.0005,2,5,0.037030041217803955,0.9893958568572998,0.0828695148229599,0.9762499928474426,10.37987232208252,236609.0
2,256,64,0.0005,2,6,0.025136400014162064,0.9932500123977661,0.09228265285491943,0.9721666574478149,8.659676551818848,236609.0
2,256,64,0.0005,2,7,0.018205100670456886,0.995187520980835,0.09473029524087906,0.9737499952316284,8.978384256362915,236609.0
2,256,64,0.0005,2,8,0.017497658729553223,0.995270848274231,0.08485130220651627,0.9761666655540466,9.406869649887085,236609.0
2,256,64,0.0005,2,9,0.011255157180130482,0.9970625042915344,0.09230169653892517,0.9746666550636292,9.316685199737549,236609.0
2,256,64,0.0005,2,10,0.009117762558162212,0.9974374771118164,0.10019839555025101,0.971666693687439,8.112154960632324,236609.0
2,256,64,0.0005,3,1,0.33564645051956177,0.9107916951179504,0.18090687692165375,0.9484166502952576,11.547382116317749,236609.0
2,256,64,0.0005,3,2,0.12569688260555267,0.9640416502952576,0.12070818990468979,0.965416669845581,10.177070617675781,236609.0
2,256,64,0.0005,3,3,0.0813063457608223,0.9763333201408386,0.10178375244140625,0.9705833196640015,10.26690411567688,236609.0
2,256,64,0.0005,3,4,0.055113017559051514,0.984375,0.08931587636470795,0.9735000133514404,7.8455305099487305,236609.0
2,256,64,0.0005,3,5,0.03713156655430794,0.9892500042915344,0.09433561563491821,0.9738333225250244,9.171863555908203,236609.0
2,256,64,0.0005,3,6,0.026510920375585556,0.992312490940094,0.086153045296669,0.9756666421890259,9.65273642539978,236609.0
2,256,64,0.0005,3,7,0.018147101625800133,0.9949374794960022,0.09731927514076233,0.9730833172798157,12.570193529129028,236609.0
2,256,64,0.0005,3,8,0.015796566382050514,0.995354175567627,0.09210008382797241,0.9764166474342346,10.520577192306519,236609.0
2,256,64,0.0005,3,9,0.013827500864863396,0.9959375262260437,0.09552371501922607,0.9761666655540466,19.22275185585022,236609.0
2,256,64,0.0005,3,10,0.008989906869828701,0.9975833296775818,0.10127583891153336,0.9735000133514404,17.257495164871216,236609.0
2,256,64,0.0005,4,1,0.33648478984832764,0.9086874723434448,0.1702088862657547,0.9526666402816772,17.410999059677124,236609.0
2,256,64,0.0005,4,2,0.12650465965270996,0.9645833373069763,0.12630847096443176,0.9635000228881836,9.101457595825195,236609.0
2,256,64,0.0005,4,3,0.0803777277469635,0.9773958325386047,0.10807990282773972,0.9703333377838135,10.423473834991455,236609.0
2,256,64,0.0005,4,4,0.05544966086745262,0.984333336353302,0.096652090549469,0.9723333120346069,10.483282804489136,236609.0
2,256,64,0.0005,4,5,0.037190672010183334,0.9895833134651184,0.09740634262561798,0.9734166860580444,10.518704652786255,236609.0
2,256,64,0.0005,4,6,0.02749149315059185,0.9919166564941406,0.09648463875055313,0.9737499952316284,9.869251251220703,236609.0
2,256,64,0.0005,4,7,0.017719823867082596,0.9950416684150696,0.09109064936637878,0.9739166498184204,9.801361083984375,236609.0
2,256,64,0.0005,4,8,0.012532833032310009,0.9968541860580444,0.0923185795545578,0.9755833148956299,10.921319723129272,236609.0
2,256,64,0.0005,4,9,0.011706302873790264,0.996791660785675,0.11046180874109268,0.971750020980835,10.530500650405884,236609.0
2,256,64,0.0005,4,10,0.010868776589632034,0.9971458315849304,0.1089816465973854,0.9729999899864197,10.606888771057129,236609.0
2,256,64,0.0005,5,1,0.3377925753593445,0.9085000157356262,0.16158872842788696,0.95291668176651,13.81542158126831,236609.0
2,256,64,0.0005,5,2,0.1290416270494461,0.9629999995231628,0.12048071622848511,0.965666651725769,11.861647129058838,236609.0
2,256,64,0.0005,5,3,0.08026737719774246,0.976729154586792,0.09803023934364319,0.9697499871253967,19.011021614074707,236609.0
2,256,64,0.0005,5,4,0.05383084714412689,0.9844375252723694,0.08874581009149551,0.9728333353996277,13.513355255126953,236609.0
2,256,64,0.0005,5,5,0.03675524517893791,0.9892500042915344,0.08567631244659424,0.9715833067893982,15.912911653518677,236609.0
2,256,64,0.0005,5,6,0.027815798297524452,0.991812527179718,0.09168995916843414,0.9736666679382324,10.340770244598389,236609.0
2,256,64,0.0005,5,7,0.016650399193167686,0.9956041574478149,0.09788504987955093,0.971750020980835,9.989428043365479,236609.0
2,256,64,0.0005,5,8,0.013322124257683754,0.9963124990463257,0.0971088856458664,0.9735000133514404,9.25799822807312,236609.0
2,256,64,0.0005,5,9,0.01236511766910553,0.9962708353996277,0.0993775725364685,0.9729166626930237,8.312296152114868,236609.0
2,256,64,0.0005,5,10,0.009119591675698757,0.9975000023841858,0.09138216078281403,0.9747499823570251,9.56604528427124,236609.0
3,256,128,0.001,1,1,0.2817879021167755,0.9243541955947876,0.13489004969596863,0.9611666798591614,13.01261043548584,269441.0
3,256,128,0.001,1,2,0.09972669184207916,0.9709791541099548,0.09630720317363739,0.9712499976158142,10.12857723236084,269441.0
3,256,128,0.001,1,3,0.061366766691207886,0.9821458458900452,0.08239595592021942,0.9749166369438171,14.529489994049072,269441.0
3,256,128,0.001,1,4,0.041301947087049484,0.9874791502952576,0.07963410019874573,0.9776666760444641,10.823009014129639,269441.0
3,256,128,0.001,1,5,0.03106548637151718,0.9905416369438171,0.08910761773586273,0.9753333330154419,18.369319438934326,269441.0
3,256,128,0.001,1,6,0.023321373388171196,0.9932708144187927,0.07863881438970566,0.9771666526794434,9.795193433761597,269441.0
3,256,128,0.001,1,7,0.01766834408044815,0.9944375157356262,0.09009964019060135,0.9764166474342346,9.675759315490723,269441.0
3,256,128,0.001,1,8,0.01588997058570385,0.995479166507721,0.09424915909767151,0.9740833044052124,9.352788209915161,269441.0
3,256,128,0.001,1,9,0.013393998146057129,0.9959375262260437,0.08589697629213333,0.9769999980926514,10.096544981002808,269441.0
3,256,128,0.001,1,10,0.013394633308053017,0.9958750009536743,0.08292947709560394,0.9791666865348816,10.554539442062378,269441.0
3,256,128,0.001,2,1,0.2785302996635437,0.9231874942779541,0.14077429473400116,0.9581666588783264,14.045064449310303,269441.0
3,256,128,0.001,2,2,0.10188096016645432,0.9705416560173035,0.11561194807291031,0.965583324432373,10.863740921020508,269441.0
3,256,128,0.001,2,3,0.06303919851779938,0.9809166789054871,0.0974612906575203,0.9706666469573975,15.412800073623657,269441.0
3,256,128,0.001,2,4,0.04547315463423729,0.9861875176429749,0.08611787855625153,0.9738333225250244,11.268045902252197,269441.0
3,256,128,0.001,2,5,0.030156441032886505,0.9905208349227905,0.0817222073674202,0.9758333563804626,10.71198058128357,269441.0
3,256,128,0.001,2,6,0.022262323647737503,0.9932500123977661,0.08919238299131393,0.9762499928474426,10.781809091567993,269441.0
3,256,128,0.001,2,7,0.01805855520069599,0.9947916865348816,0.09087828546762466,0.9760833382606506,10.028320074081421,269441.0
3,256,128,0.001,2,8,0.014981457963585854,0.9956874847412109,0.09824186563491821,0.9753333330154419,10.378565549850464,269441.0
3,256,128,0.001,2,9,0.014779871329665184,0.9954166412353516,0.09772277623414993,0.9745000004768372,11.31593132019043,269441.0
3,256,128,0.001,2,10,0.012444074265658855,0.9961458444595337,0.09574469178915024,0.9763333201408386,10.972901105880737,269441.0
3,256,128,0.001,3,1,0.28208303451538086,0.9251458048820496,0.13682521879673004,0.9606666564941406,16.15076780319214,269441.0
3,256,128,0.001,3,2,0.09627123922109604,0.9724583625793457,0.0946047380566597,0.9702500104904175,17.936362504959106,269441.0
3,256,128,0.001,3,3,0.0613335482776165,0.9819166660308838,0.08301088958978653,0.9740833044052124,11.223083972930908,269441.0
3,256,128,0.001,3,4,0.04285823181271553,0.9870208501815796,0.08467979729175568,0.9747499823570251,13.884124279022217,269441.0
3,256,128,0.001,3,5,0.030575016513466835,0.9908541440963745,0.08295029401779175,0.9754999876022339,18.078505516052246,269441.0
3,256,128,0.001,3,6,0.02345314994454384,0.9928749799728394,0.11042235046625137,0.9681666493415833,21.034674882888794,269441.0
3,256,128,0.001,3,7,0.022214647382497787,0.9931874871253967,0.08317224681377411,0.9769166707992554,19.503722667694092,269441.0
3,256,128,0.001,3,8,0.014164942316710949,0.9958333373069763,0.08577203005552292,0.9764166474342346,10.956701278686523,269441.0
3,256,128,0.001,3,9,0.013214425183832645,0.9962083101272583,0.09166279435157776,0.9768333435058594,10.863322257995605,269441.0
3,256,128,0.001,3,10,0.01168640237301588,0.9965416789054871,0.10139549523591995,0.9728333353996277,19.171969175338745,269441.0
3,256,128,0.001,4,1,0.2828684449195862,0.922249972820282,0.140475332736969,0.9572499990463257,15.765298128128052,269441.0
3,256,128,0.001,4,2,0.09785135835409164,0.9710000157356262,0.11295223981142044,0.968500018119812,10.356093883514404,269441.0
3,256,128,0.001,4,3,0.061693739145994186,0.9816041588783264,0.08865596354007721,0.9729999899864197,21.091540336608887,269441.0
3,256,128,0.001,4,4,0.04230981692671776,0.9872291684150696,0.09390656650066376,0.9725000262260437,10.792879104614258,269441.0
3,256,128,0.001,4,5,0.03232763335108757,0.9901041388511658,0.09115473181009293,0.9727500081062317,20.58842158317566,269441.0
3,256,128,0.001,4,6,0.02058141492307186,0.9934166669845581,0.09036394208669662,0.9764166474342346,10.080265760421753,269441.0
3,256,128,0.001,4,7,0.017658261582255363,0.9947500228881836,0.08564300835132599,0.9772499799728394,10.400007247924805,269441.0
3,256,128,0.001,4,8,0.014460201375186443,0.9957291483879089,0.09221568703651428,0.9764999747276306,10.924875974655151,269441.0
3,256,128,0.001,4,9,0.014120273292064667,0.995479166507721,0.09287666529417038,0.9769166707992554,10.793006420135498,269441.0
3,256,128,0.001,4,10,0.012170489877462387,0.9962916374206543,0.10027973353862762,0.9745833277702332,10.677026271820068,269441.0
3,256,128,0.001,5,1,0.2800036072731018,0.9235625267028809,0.141174778342247,0.9575833082199097,13.64747405052185,269441.0
3,256,128,0.001,5,2,0.09928218275308609,0.9710833430290222,0.10392235219478607,0.968666672706604,10.882161617279053,269441.0
3,256,128,0.001,5,3,0.06187465041875839,0.9816666841506958,0.0915813073515892,0.9737499952316284,9.873488426208496,269441.0
3,256,128,0.001,5,4,0.04394610598683357,0.9863749742507935,0.09997740387916565,0.9706666469573975,10.634515285491943,269441.0
3,256,128,0.001,5,5,0.029869846999645233,0.9911249876022339,0.09034202247858047,0.9739999771118164,10.781845808029175,269441.0
3,256,128,0.001,5,6,0.025533152744174004,0.992145836353302,0.08508485555648804,0.9744166731834412,10.754821062088013,269441.0
3,256,128,0.001,5,7,0.021345878019928932,0.9933541417121887,0.0977497324347496,0.9729166626930237,10.786819696426392,269441.0
3,256,128,0.001,5,8,0.013659955002367496,0.9959166646003723,0.09596259891986847,0.9741666913032532,19.72212529182434,269441.0
3,256,128,0.001,5,9,0.014185111038386822,0.9957500100135803,0.09471675753593445,0.9755833148956299,10.99297285079956,269441.0
3,256,128,0.001,5,10,0.013804586604237556,0.9957500100135803,0.0984555333852768,0.9758333563804626,20.493241786956787,269441.0
4,256,128,0.0005,1,1,0.36395683884620667,0.9057499766349792,0.16893130540847778,0.953000009059906,13.419967651367188,269441.0
4,256,128,0.0005,1,2,0.1344350129365921,0.9620000123977661,0.12189620733261108,0.965416669845581,11.448237895965576,269441.0
4,256,128,0.0005,1,3,0.08519192785024643,0.9761250019073486,0.106346994638443,0.9683333039283752,10.562785625457764,269441.0
4,256,128,0.0005,1,4,0.059014786034822464,0.9832291603088379,0.08587563037872314,0.9747499823570251,9.658328533172607,269441.0
4,256,128,0.0005,1,5,0.040990639477968216,0.9886458516120911,0.0810299664735794,0.9740833044052124,10.782804012298584,269441.0
4,256,128,0.0005,1,6,0.02961721271276474,0.992020845413208,0.08018554747104645,0.9764999747276306,10.927488803863525,269441.0
4,256,128,0.0005,1,7,0.021349027752876282,0.9942708611488342,0.07686945050954819,0.9789166450500488,10.672610998153687,269441.0
4,256,128,0.0005,1,8,0.01363853458315134,0.9966250061988831,0.07580358535051346,0.9791666865348816,10.743367671966553,269441.0
4,256,128,0.0005,1,9,0.011456347070634365,0.9971666932106018,0.088996022939682,0.9747499823570251,9.624619245529175,269441.0
4,256,128,0.0005,1,10,0.012829245068132877,0.9963750243186951,0.08174622803926468,0.9777500033378601,10.919168710708618,269441.0
4,256,128,0.0005,2,1,0.36320313811302185,0.9069791436195374,0.16742077469825745,0.95291668176651,13.64279818534851,269441.0
4,256,128,0.0005,2,2,0.12479935586452484,0.9645624756813049,0.1138475239276886,0.9677500128746033,10.983513593673706,269441.0
4,256,128,0.0005,2,3,0.07689540833234787,0.9779999852180481,0.09499559551477432,0.971916675567627,10.853400468826294,269441.0
4,256,128,0.0005,2,4,0.05228137597441673,0.984541654586792,0.08079387992620468,0.9745000004768372,19.536489009857178,269441.0
4,256,128,0.0005,2,5,0.03562644124031067,0.9898541569709778,0.07944951206445694,0.9757500290870667,10.052375316619873,269441.0
4,256,128,0.0005,2,6,0.024410834535956383,0.9935208559036255,0.07397712022066116,0.9764999747276306,10.721214532852173,269441.0
4,256,128,0.0005,2,7,0.017275579273700714,0.9956458210945129,0.07549335807561874,0.9769999980926514,10.714852333068848,269441.0
4,256,128,0.0005,2,8,0.010529969818890095,0.9974166750907898,0.08468744903802872,0.9775833487510681,10.846258163452148,269441.0
4,256,128,0.0005,2,9,0.009547511115670204,0.9975208044052124,0.08846226334571838,0.9772499799728394,10.469132423400879,269441.0
4,256,128,0.0005,2,10,0.011303052306175232,0.9968125224113464,0.09118907898664474,0.9745833277702332,20.861155033111572,269441.0
4,256,128,0.0005,3,1,0.35946041345596313,0.9081041812896729,0.17250823974609375,0.9514166712760925,13.61367130279541,269441.0
4,256,128,0.0005,3,2,0.12941958010196686,0.9633749723434448,0.1264866292476654,0.9643333554267883,10.937012910842896,269441.0
4,256,128,0.0005,3,3,0.08340990543365479,0.9763749837875366,0.09818251430988312,0.9704166650772095,10.649461030960083,269441.0
4,256,128,0.0005,3,4,0.05733010172843933,0.9833124876022339,0.08911614865064621,0.9729999899864197,10.719208717346191,269441.0
4,256,128,0.0005,3,5,0.04019336402416229,0.9883541464805603,0.08074399083852768,0.9772499799728394,19.297138214111328,269441.0
4,256,128,0.0005,3,6,0.027820657938718796,0.9923750162124634,0.08818639069795609,0.9735833406448364,10.817102193832397,269441.0
4,256,128,0.0005,3,7,0.01869804412126541,0.9948958158493042,0.08312096446752548,0.9761666655540466,10.660661935806274,269441.0
4,256,128,0.0005,3,8,0.014147646725177765,0.9962916374206543,0.08457581698894501,0.9764166474342346,10.557503938674927,269441.0
4,256,128,0.0005,3,9,0.009226765483617783,0.9980208277702332,0.0945720449090004,0.9733333587646484,10.525834321975708,269441.0
4,256,128,0.0005,3,10,0.010208391584455967,0.9971666932106018,0.09014848619699478,0.9772499799728394,10.173714637756348,269441.0
4,256,128,0.0005,4,1,0.360258013010025,0.9041041731834412,0.1721239984035492,0.9525833129882812,13.025975227355957,269441.0
4,256,128,0.0005,4,2,0.13056820631027222,0.9631458520889282,0.12553200125694275,0.9650833606719971,10.766950607299805,269441.0
4,256,128,0.0005,4,3,0.08347388356924057,0.9758124947547913,0.10173363238573074,0.9704999923706055,10.777568101882935,269441.0
4,256,128,0.0005,4,4,0.05589144304394722,0.984208345413208,0.08820606768131256,0.9745833277702332,10.714263439178467,269441.0
4,256,128,0.0005,4,5,0.03790871426463127,0.9893749952316284,0.08472742885351181,0.9750000238418579,10.842654466629028,269441.0
4,256,128,0.0005,4,6,0.024840841069817543,0.9933958053588867,0.08505208045244217,0.9771666526794434,20.03841495513916,269441.0
4,256,128,0.0005,4,7,0.017572222277522087,0.9955000281333923,0.08181402832269669,0.9771666526794434,10.55417275428772,269441.0
4,256,128,0.0005,4,8,0.011669336818158627,0.9972708225250244,0.0874086320400238,0.9763333201408386,10.775377035140991,269441.0
4,256,128,0.0005,4,9,0.010467135347425938,0.9972916841506958,0.08258724212646484,0.9767500162124634,10.742211103439331,269441.0
4,256,128,0.0005,4,10,0.005829659290611744,0.9987708330154419,0.0959118977189064,0.9766666889190674,10.779857158660889,269441.0
4,256,128,0.0005,5,1,0.3560434579849243,0.9078958630561829,0.1727992743253708,0.9511666893959045,12.283651351928711,269441.0
4,256,128,0.0005,5,2,0.12764745950698853,0.9642500281333923,0.11820614337921143,0.9637500047683716,9.979153633117676,269441.0
4,256,128,0.0005,5,3,0.08016414195299149,0.9771666526794434,0.09744686633348465,0.9714999794960022,12.921623945236206,269441.0
4,256,128,0.0005,5,4,0.05486009269952774,0.984250009059906,0.09548590332269669,0.971750020980835,18.575249433517456,269441.0
4,256,128,0.0005,5,5,0.03641022369265556,0.9902708530426025,0.08939307928085327,0.9724166393280029,9.057105779647827,269441.0
4,256,128,0.0005,5,6,0.026905186474323273,0.9926041960716248,0.08449872583150864,0.9746666550636292,9.772647380828857,269441.0
4,256,128,0.0005,5,7,0.01665101945400238,0.9958124756813049,0.08170611411333084,0.9753333330154419,9.840997219085693,269441.0
4,256,128,0.0005,5,8,0.011988048441708088,0.9968958497047424,0.08178598433732986,0.9772499799728394,10.11512303352356,269441.0
4,256,128,0.0005,5,9,0.009355385787785053,0.9977708458900452,0.09431839734315872,0.9742500185966492,9.370712041854858,269441.0
